,Ano,UF,Tv_assinatura,TV_antena_parabolica,Domicilio_com_internet,celular_com_internet,Uso_de_3G_ou_4G,internet_banda_larga,microcomputador,Tablet,outro_equipamento,Renda_mensal
120058,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,975.0
120059,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,794.0
120061,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1544.0
120063,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,2433.0
120067,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,816.0
120071,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1800.0
120075,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,397.0
120086,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1250.0
120119,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,333.0
120127,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,240.0
120128,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,666.0
120132,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,788.0
120133,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,600.0
120134,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Sim ,Não,947.0
120136,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1350.0
120138,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,550.0
120139,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1400.0
120140,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1344.0
120142,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Sim ,Não,1750.0
120143,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1950.0
120144,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,4821.0
120145,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1500.0
120148,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1466.0
120150,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,225.0
120151,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1400.0
120155,2015,Santa Catarina,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1247.0
120157,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1094.0
120158,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1025.0
120160,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,2667.0
120163,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,975.0
120164,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,650.0
120165,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,900.0
120166,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Não,Não,Não,750.0
120167,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,3000.0
120170,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,4000.0
120171,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,562.0
120174,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1150.0
120177,2015,Santa Catarina,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1200.0
120178,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1322.0
120183,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1200.0
120187,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,3447.0
120188,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,900.0
120190,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Não,Não,Não,875.0
120194,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1837.0
120199,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,1133.0
120200,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,2050.0
120201,2015,Santa Catarina,Sim,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,2350.0
120203,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1566.0
120205,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,900.0
120206,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1637.0
120209,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,894.0
120210,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,693.0
120211,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1079.0
120213,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,700.0
120214,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Não,Sim ,Não,1776.0
120215,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1144.0
120216,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,700.0
120217,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Não,Não,Não,1353.0
120218,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1100.0
120219,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,744.0
120224,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,590.0
120225,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,720.0
120227,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,650.0
120229,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,957.0
120230,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1100.0
120233,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1055.0
120244,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1333.0
120248,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,666.0
120249,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,600.0
120251,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1170.0
120253,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1700.0
120255,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,740.0
120257,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,4441.0
120258,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,860.0
120273,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,400.0
120274,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,3500.0
120275,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,5766.0
120276,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,4500.0
120278,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1956.0
120280,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1394.0
120281,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Não,Sim ,Não,3433.0
120282,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1444.0
120285,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,2000.0
120290,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1666.0
120291,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,2000.0
120292,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1087.0
120294,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2500.0
120295,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,200.0
120296,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1250.0
120297,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,600.0
120300,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,833.0
120303,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,587.0
120305,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Não,Não,Não,616.0
120308,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,395.0
120309,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Não,Não,Não,906.0
120311,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1025.0
120313,2015,Santa Catarina,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,Não,1200.0
120314,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1550.0
120315,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,466.0
120316,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1390.0
120318,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1400.0
120319,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1366.0
120324,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1700.0
120328,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1826.0
120330,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,975.0
120332,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2300.0
120336,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2750.0
120338,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,457.0
120339,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1666.0
120342,2015,Santa Catarina,Não,Não,Sim,Não,Sim ,Sim ,Sim ,Não,Não,912.0
120344,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1700.0
120347,2015,Santa Catarina,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1412.0
120349,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Não,Não,Não,310.0
120350,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,750.0
120352,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1833.0
120353,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2660.0
120354,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2866.0
120356,2015,Santa Catarina,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,560.0
120357,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1750.0
120358,2015,Santa Catarina,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,800.0
120359,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,500.0
120360,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1000.0
120364,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,2666.0
120365,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,460.0
120367,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1225.0
120368,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1500.0
120369,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Sim ,Não,1447.0
120371,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Sim ,Não,328.0
120375,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2119.0
120376,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,3333.0
120377,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,500.0
120378,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,533.0
120379,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1875.0
120380,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1233.0
120383,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,4000.0
120385,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,500.0
120387,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,960.0
120388,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1200.0
120390,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1550.0
120391,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,4500.0
120392,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,4000.0
120394,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,6900.0
120398,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,900.0
120399,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1794.0
120400,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1500.0
120401,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1500.0
120404,2015,Santa Catarina,Sim,Sim,Sim,Não,Não,Não,Sim ,Não,Não,2750.0
120405,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2550.0
120406,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,2550.0
120409,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1150.0
120410,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1600.0
120412,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1394.0
120413,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,900.0
120414,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1333.0
120415,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1400.0
120416,2015,Santa Catarina,Sim,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1000.0
120418,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,666.0
120419,2015,Santa Catarina,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1180.0
120420,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1800.0
120421,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,4000.0
120422,2015,Santa Catarina,Sim,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1550.0
120427,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,600.0
120428,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,400.0
120430,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1050.0
120432,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1000.0
120433,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,950.0
120435,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,860.0
120436,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2450.0
120438,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1875.0
120441,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,610.0
120442,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,600.0
120444,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,1600.0
120447,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,894.0
120450,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,895.0
120453,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1060.0
120455,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,900.0
120457,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1100.0
120458,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,1350.0
120461,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Sim ,Não,1666.0
120462,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,4000.0
120464,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,3600.0
120467,2015,Santa Catarina,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,733.0
120470,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,2300.0
120471,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1070.0
120472,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,7000.0
120474,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1600.0
120478,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,3000.0
120479,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2756.0
120483,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1133.0
120484,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,790.0
120485,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Não,Sim ,Não,4125.0
120487,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,916.0
120491,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,187.0
120494,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,9550.0
120495,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,9500.0
120497,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1833.0
120499,2015,Santa Catarina,Sim,Não,Sim,Não,Sim ,Sim ,Sim ,Sim ,Não,3300.0
120500,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,3500.0
120504,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,12800.0
120506,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,5500.0
120508,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1500.0
120509,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,647.0
120510,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,800.0
120511,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1196.0
120514,2015,Santa Catarina,Sim,Não,Sim,Não,Sim ,Sim ,Sim ,Não,Não,6500.0
120515,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,875.0
120516,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1994.0
120517,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Sim ,2650.0
120519,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,625.0
120520,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,966.0
120523,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1069.0
120529,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,816.0
120530,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1750.0
120531,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,500.0
120533,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,714.0
120534,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1300.0
120535,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,500.0
120536,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1175.0
120539,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,6350.0
120540,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1333.0
120543,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,700.0
120544,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1025.0
120547,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2433.0
120548,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3900.0
120549,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1000.0
120550,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2833.0
120551,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,650.0
120552,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,900.0
120553,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1000.0
120558,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,766.0
120559,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,572.0
120561,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2290.0
120563,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,787.0
120565,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,0.0
120566,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,861.0
120567,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Sim ,1200.0
120569,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1069.0
120570,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Sim ,2820.0
120571,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,900.0
120574,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,666.0
120577,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3333.0
120580,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1326.0
120581,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Sim ,2750.0
120584,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,6000.0
120585,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1750.0
120587,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1580.0
120589,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2800.0
120598,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,400.0
120604,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,7000.0
120605,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,440.0
120607,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,750.0
120608,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Não,Não,Não,1200.0
120609,2015,Santa Catarina,Não,Não,Sim,Não,Não,Sim ,Sim ,Sim ,Não,1250.0
120610,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1233.0
120611,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,80.0
120613,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,17.0
120614,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Não,Não,Não,1050.0
120615,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Não,Não,Não,1088.0
120616,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Sim ,1333.0
120617,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,0.0
120619,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1139.0
